Id,Sold Price
47867,503888.8888888889
47868,207555.55555555556
47869,1433584.0
47870,505388.8888888889
47871,1192777.7777777778
47872,511555.55555555556
47873,539777.7777777778
47874,230988.88888888888
47875,833929.7777777778
47876,431822.22222222225
47877,611666.6666666666
47878,654222.2222222222
47879,1223876.4444444445
47880,607777.7777777778
47881,6837777.777777778
47882,297555.55555555556
47883,269055.55555555556
47884,1171000.0
47885,3646666.6666666665
47886,1402666.6666666667
47887,1320000.0
47888,286805.55555555556
47889,320333.3333333333
47890,308555.55555555556
47891,1797777.7777777778
47892,669385.0
47893,216111.11111111112
47894,2937111.111111111
47895,433388.8888888889
47896,555777.7777777778
47897,549555.5555555555
47898,994111.1111111111
47899,365777.77777777775
47900,1770888.888888889
47901,290533.3333333333
47902,377611.1111111111
47903,1875222.2222222222
47904,1206333.3333333333
47905,2490740.777777778
47906,583000.0
47907,1712222.2222222222
47908,640000.0
47909,516111.1111111111
47910,147333.33333333334
47911,627888.7777777778
47912,424722.22222222225
47913,443333.3333333333
47914,672000.0
47915,278888.8888888889
47916,1634777.7777777778
47917,806222.2222222222
47918,1360777.7777777778
47919,1395777.7777777778
47920,1356111.111111111
47921,1193777.7777777778
47922,741333.3333333334
47923,1735627.7777777778
47924,623888.8888888889
47925,536444.4444444445
47926,719611.1111111111
47927,1118888.888888889
47928,950000.0
47929,1355977.7777777778
47930,785444.4444444445
47931,381222.22222222225
47932,2482222.222222222
47933,1370444.4444444445
47934,1551133.3333333333
47935,763000.0
47936,463888.8888888889
47937,528888.8888888889
47938,249666.66666666666
47939,713987.5555555555
47940,230333.33333333334
47941,1343401.4444444445
47942,305962.9629629629
47943,2557777.777777778
47944,1541111.111111111
47945,728444.4444444445
47946,863888.8888888889
47947,1269055.5555555555
47948,1150555.5555555555
47949,4212333.333333333
47950,1247473.3333333333
47951,995888.8888888889
47952,1418777.7777777778
47953,789777.7777777778
47954,883487.7777777778
47955,653777.7777777778
47956,1432777.7777777778
47957,571333.3333333334
47958,1152666.6666666667
47959,848277.7777777778
47960,124500.0
47961,820444.4444444445
47962,407666.6666666667
47963,627333.3333333334
47964,1247222.2222222222
47965,2533432.0
47966,471777.77777777775
47967,1157277.7777777778
47968,650777.7777777778
47969,688888.8888888889
47970,507766.6666666667
47971,425333.3333333333
47972,2653333.3333333335
47973,581000.0
47974,743110.0
47975,847555.5555555555
47976,873111.1111111111
47977,265666.6666666667
47978,1475530.0
47979,1146111.111111111
47980,778666.6666666666
47981,781236.8444444444
47982,732666.6666666666
47983,1439666.6666666667
47984,429222.22222222225
47985,246111.11111111112
47986,775388.8888888889
47987,2519444.4444444445
47988,264139.22222222225
47989,400700.0
47990,366777.77777777775
47991,610277.7777777778
47992,737222.2222222222
47993,1476650.888888889
47994,825111.1111111111
47995,866722.2222222222
47996,275333.3333333333
47997,997611.1111111111
47998,1032122.6666666666
47999,387777.77777777775
48000,1054333.3333333333
48001,1073444.4444444445
48002,2064777.7777777778
48003,214444.44444444444
48004,908500.0
48005,504333.3333333333
48006,320222.22222222225
48007,207944.44444444444
48008,845592.5555555555
48009,3687703.5555555555
48010,1239555.5555555555
48011,906587.7777777778
48012,328777.77777777775
48013,4288889.777777778
48014,791777.7777777778
48015,288722.22222222225
48016,579722.2222222222
48017,1410888.888888889
48018,270000.0
48019,804333.3333333334
48020,740555.5555555555
48021,1854287.0370370368
48022,320444.44444444444
48023,488888.8888888889
48024,2260000.0
48025,1042155.5555555555
48026,808911.1111111111
48027,1158888.888888889
48028,515377.77777777775
48029,797000.0
48030,651388.8888888889
48031,611366.6666666666
48032,382222.22222222225
48033,332766.6666666667
48034,975555.5555555555
48035,605111.1111111111
48036,1510000.0
48037,636588.8888888889
48038,1274722.2222222222
48039,2732222.222222222
48040,1672255.5555555555
48041,743000.0
48042,600111.1111111111
48043,1959666.6666666667
48044,1749154.3333333333
48045,340444.44444444444
48046,1800333.3333333333
48047,2451111.111111111
48048,481777.77777777775
48049,878555.5555555555
48050,2563666.6666666665
48051,369000.0
48052,882888.8888888889
48053,120500.0
48054,180800.0
48055,438888.8888888889
48056,319777.77777777775
48057,469277.77777777775
48058,887855.5555555555
48059,1840444.4444444445
48060,3095416.6666666665
48061,551277.7777777778
48062,621333.3333333334
48063,580044.4444444445
48064,123000.0
48065,435222.22222222225
48066,711444.4444444445
48067,802000.0
48068,796444.2222222222
48069,1239333.3333333333
48070,382222.22222222225
48071,975000.0
48072,419555.55555555556
48073,1826029.2222222222
48074,2069277.7777777778
48075,1004777.7777777778
48076,1708222.2222222222
48077,638555.5555555555
48078,174500.0
48079,422444.44444444444
48080,384777.77777777775
48081,4194444.444444444
48082,1150481.7777777778
48083,1360777.7777777778
48084,223111.11111111112
48085,209777.77777777778
48086,314500.0
48087,178000.0
48088,1480000.0
48089,911222.2222222222
48090,267777.77777777775
48091,580555.5555555555
48092,3085555.5555555555
48093,379333.3333333333
48094,1488611.111111111
48095,832521.1111111111
48096,379000.0
48097,9152111.111111112
48098,1752222.2222222222
48099,374700.0
48100,657777.7777777778
48101,777666.6666666666
48102,971500.0
48103,591333.3333333334
48104,641622.2222222222
48105,587052.7777777778
48106,1628888.888888889
48107,1264000.0
48108,510875.0
48109,605000.0
48110,1540555.5555555555
48111,597252.2222222222
48112,2649777.777777778
48113,1314444.4444444445
48114,1319944.4444444445
48115,1575833.3333333333
48116,408111.1111111111
48117,673444.4444444445
48118,1589722.2222222222
48119,1494444.4444444445
48120,1055555.5555555555
48121,275611.1111111111
48122,682444.4444444445
48123,351322.22222222225
48124,1206444.4444444445
48125,755111.1111111111
48126,1080555.5555555555
48127,1281777.7777777778
48128,1312961.5
48129,542888.8888888889
48130,378166.6666666667
48131,643666.6666666666
48132,1312355.5555555555
48133,949444.4444444445
48134,400166.6666666667
48135,2022833.2222222222
48136,348666.6666666667
48137,1347000.0
48138,306111.1111111111
48139,2246666.6666666665
48140,718222.2222222222
48141,649222.2222222222
48142,402333.3333333333
48143,717657.4074074074
48144,394444.44444444444
48145,600277.7777777778
48146,266111.1111111111
48147,675555.4444444445
48148,866777.7777777778
48149,1150986.6666666667
48150,358333.3333333333
48151,552591.1111111111
48152,1509111.111111111
48153,500277.77777777775
48154,389111.1111111111
48155,451666.6666666667
48156,1516722.2222222222
48157,466166.6666666667
48158,2015000.0
48159,901555.5555555555
48160,475133.3333333333
48161,803777.7777777778
48162,1747555.5555555555
48163,1255555.5555555555
48164,1482666.6666666667
48165,742222.2222222222
48166,225444.44444444444
48167,1411055.5555555555
48168,663777.7777777778
48169,362555.55555555556
48170,735500.0
48171,224376.44444444444
48172,3013432.0
48173,3475977.888888889
48174,1076444.4444444445
48175,1807222.2222222222
48176,1459457.6666666667
48177,761166.6666666666
48178,747977.7777777778
48179,283000.0
48180,954111.1111111111
48181,672777.7777777778
48182,352877.77777777775
48183,901533.3333333334
48184,376155.55555555556
48185,1003355.5555555555
48186,2751089.3333333335
48187,398222.22222222225
48188,1152111.111111111
48189,1233777.7777777778
48190,1707222.2222222222
48191,1400444.4444444445
48192,1076111.111111111
48193,1105666.6666666667
48194,403888.8888888889
48195,1096166.6666666667
48196,3968765.3333333335
48197,1290555.5555555555
48198,516666.6666666667
48199,468777.77777777775
48200,1408333.3333333333
48201,7037333.333333333
48202,380544.44444444444
48203,446111.1111111111
48204,565388.8888888889
48205,383777.77777777775
48206,137333.33333333334
48207,514888.8888888889
48208,755287.7777777778
48209,737611.1111111111
48210,1072185.1851851854
48211,1014457.3333333334
48212,472500.0
48213,1324888.888888889
48214,155666.66666666666
48215,3070000.0
48216,1174000.0
48217,685722.2222222222
48218,355555.55555555556
48219,193555.55555555556
48220,233555.55555555556
48221,2011888.888888889
48222,531000.0
48223,774677.7777777778
48224,406000.0
48225,559500.0
48226,1336209.7777777778
48227,459277.77777777775
48228,2262333.3333333335
48229,1135955.5555555555
48230,250888.88888888888
48231,3446444.4444444445
48232,464888.8888888889
48233,321985.0
48234,697777.7777777778
48235,166888.88888888888
48236,6936111.111111111
48237,984433.3333333334
48238,1406666.6666666667
48239,1330888.888888889
48240,357000.0
48241,1313444.4444444445
48242,1742888.888888889
48243,1227833.3333333333
48244,315833.3333333333
48245,263222.22222222225
48246,3494763.888888889
48247,807777.7777777778
48248,536444.4444444445
48249,1324444.4444444445
48250,1124778.111111111
48251,312555.55555555556
48252,2757611.111111111
48253,207111.11111111112
48254,1700555.5555555555
48255,382555.55555555556
48256,582388.8888888889
48257,637666.6666666666
48258,803826.1111111111
48259,552772.2222222222
48260,142111.11111111112
48261,1219000.0
48262,997555.5555555555
48263,423355.55555555556
48264,315055.55555555556
48265,714000.0
48266,434055.55555555556
48267,673964.0
48268,761666.6666666666
48269,730147.5555555555
48270,1060777.7777777778
48271,314888.8888888889
48272,1044666.6666666666
48273,1444833.3333333333
48274,4609111.111111111
48275,382888.8888888889
48276,2662013.888888889
48277,1988888.888888889
48278,357555.55555555556
48279,705000.0
48280,637444.4444444445
48281,431944.44444444444
48282,1764722.2222222222
48283,834444.4444444445
48284,580951.8888888889
48285,4581111.111111111
48286,1481111.111111111
48287,890888.8888888889
48288,840659.2222222222
48289,1339093.3333333333
48290,346111.1111111111
48291,1567888.888888889
48292,775555.5555555555
48293,663000.0
48294,1243790.0
48295,464722.22222222225
48296,3988024.0
48297,2446222.222222222
48298,999543.1111111111
48299,257778.11111111112
48300,1321131.0
48301,367222.22222222225
48302,1271977.7777777778
48303,1068777.7777777778
48304,445622.22222222225
48305,226055.55555555556
48306,588000.0
48307,326000.0
48308,640888.8888888889
48309,556000.0
48310,409555.55555555556
48311,318988.8888888889
48312,192111.11111111112
48313,622444.4444444445
48314,1623888.888888889
48315,761011.1111111111
48316,821157.2222222222
48317,512555.55555555556
48318,136055.55555555556
48319,1211388.888888889
48320,2018888.888888889
48321,1145000.0
48322,5528222.222222222
48323,399500.0
48324,643888.8888888889
48325,701777.7777777778
48326,475636.1111111111
48327,426444.44444444444
48328,582944.4444444445
48329,789222.2222222222
48330,286077.77777777775
48331,1409722.2222222222
48332,311111.1111111111
48333,1266111.111111111
48334,626666.6666666666
48335,408111.1111111111
48336,817778.2222222222
48337,324307.55555555556
48338,940666.6666666666
48339,688888.8888888889
48340,595833.3333333334
48341,790222.2222222222
48342,882242.962962963
48343,756666.6666666666
48344,1307000.0
48345,663611.1111111111
48346,559777.7777777778
48347,658555.5555555555
48348,503833.3333333333
48349,1269444.4444444445
48350,532000.0
48351,713944.4444444445
48352,253833.33333333334
48353,375055.55555555556
48354,2492555.5555555555
48355,1149777.7777777778
48356,5298333.333333333
48357,214677.77777777778
48358,733888.8888888889
48359,533333.3333333334
48360,1196083.7777777778
48361,487777.77777777775
48362,198833.33333333334
48363,255666.66666666666
48364,2497897.888888889
48365,992889.0
48366,425555.55555555556
48367,1313833.3333333333
48368,1421666.6666666667
48369,238111.11111111112
48370,516888.8888888889
48371,287222.22222222225
48372,1116314.2222222222
48373,1322777.7777777778
48374,1097777.7777777778
48375,910000.0
48376,361888.8888888889
48377,423555.55555555556
48378,314500.0
48379,1252222.2222222222
48380,452444.44444444444
48381,1070222.2222222222
48382,825888.8888888889
48383,958111.1111111111
48384,847172.2222222222
48385,642444.4444444445
48386,591111.1111111111
48387,498765.3333333333
48388,168222.22222222222
48389,1139444.4444444445
48390,620000.0
48391,1058555.5555555555
48392,897195.2222222222
48393,708777.7777777778
48394,1633257.0
48395,295216.44444444444
48396,1295000.0
48397,1783030.6666666667
48398,786780.5555555555
48399,1559444.4444444445
48400,150333.33333333334
48401,1077777.7777777778
48402,3346111.111111111
48403,263666.6666666667
48404,835388.8888888889
48405,2339695.4444444445
48406,463492.0634920635
48407,352277.77777777775
48408,2648536.4444444445
48409,945730.5555555555
48410,411444.44444444444
48411,378000.0
48412,333191.8888888889
48413,422444.44444444444
48414,381166.6666666667
48415,661166.6666666666
48416,590555.5555555555
48417,356666.6666666667
48418,625666.6666666666
48419,259277.77777777778
48420,495722.22222222225
48421,263555.55555555556
48422,545888.8888888889
48423,317222.22222222225
48424,597777.7777777778
48425,3274777.777777778
48426,1188888.888888889
48427,240000.0
48428,798333.3333333334
48429,325333.3333333333
48430,469994.44444444444
48431,1077000.0
48432,752222.2222222222
48433,463666.6666666667
48434,1319588.888888889
48435,1429444.4444444445
48436,688888.8888888889
48437,1033444.4444444445
48438,1387777.7777777778
48439,1113333.3333333333
48440,1049888.888888889
48441,821388.8888888889
48442,1247444.4444444445
48443,527000.0
48444,1587333.3333333333
48445,1122111.111111111
48446,1348555.5555555555
48447,1094333.3333333333
48448,321944.44444444444
48449,394888.8888888889
48450,3117972.222222222
48451,499444.44444444444
48452,2220555.5555555555
48453,1191455.5555555555
48454,627388.8888888889
48455,538888.8888888889
48456,153277.77777777778
48457,867777.7777777778
48458,460111.1111111111
48459,307444.44444444444
48460,1400888.888888889
48461,451888.8888888889
48462,120555.55555555556
48463,401055.55555555556
48464,1480000.0
48465,571388.8888888889
48466,338833.3333333333
48467,1054543.111111111
48468,529333.3333333334
48469,356777.77777777775
48470,1093722.2222222222
48471,988555.5555555555
48472,1088666.6666666667
48473,482444.44444444444
48474,491000.0
48475,1536944.4444444445
48476,325377.77777777775
48477,368666.6666666667
48478,134277.77777777778
48479,328988.8888888889
48480,1219444.4444444445
48481,741888.8888888889
48482,335583.3333333333
48483,2893888.888888889
48484,248055.55555555556
48485,845333.3333333334
48486,252666.66666666666
48487,1994666.5555555555
48488,527222.2222222222
48489,1056222.2222222222
48490,685888.8888888889
48491,394111.1111111111
48492,1725555.5555555555
48493,386166.6666666667
48494,615458.3333333334
48495,819222.2222222222
48496,515111.1111111111
48497,663611.1111111111
48498,799277.7777777778
48499,1133444.4444444445
48500,2464888.888888889
48501,1344311.111111111
48502,1435430.5555555555
48503,354944.44444444444
48504,560944.4444444445
48505,278111.1111111111
48506,324500.0
48507,455666.6666666667
48508,493555.55555555556
48509,1455744.4444444445
48510,1233666.6666666667
48511,441500.0
48512,293766.6666666667
48513,378777.77777777775
48514,493944.44444444444
48515,1387333.3333333333
48516,573222.2222222222
48517,1706333.3333333333
48518,678777.7777777778
48519,226777.77777777778
48520,161511.11111111112
48521,662888.8888888889
48522,1333000.0
48523,796344.4444444445
48524,601555.5555555555
48525,745888.8888888889
48526,212444.44444444444
48527,886166.6666666666
48528,256611.11111111112
48529,646222.2222222222
48530,436144.44444444444
48531,573222.2222222222
48532,637121.1111111111
48533,1138777.7777777778
48534,1213032.6666666667
48535,1308000.0
48536,600500.0
48537,262333.3333333333
48538,543333.3333333334
48539,519888.8888888889
48540,701166.6666666666
48541,326177.77777777775
48542,641555.5555555555
48543,315277.77777777775
48544,1150388.888888889
48545,9574111.111111112
48546,342222.22222222225
48547,1866000.0
48548,474000.0
48549,1592555.5555555555
48550,780777.7777777778
48551,532055.5555555555
48552,886111.1111111111
48553,202277.77777777778
48554,823777.7777777778
48555,242388.88888888888
48556,277095.2380952381
48557,1301555.5555555555
48558,1372222.2222222222
48559,590777.7777777778
48560,2147558.222222222
48561,221555.55555555556
48562,420777.77777777775
48563,5679444.444444444
48564,602555.5555555555
48565,479166.6666666667
48566,2164000.0
48567,525388.8888888889
48568,734444.4444444445
48569,617222.2222222222
48570,740555.6666666666
48571,938094.4444444445
48572,267777.77777777775
48573,521555.55555555556
48574,1615311.111111111
48575,905722.2222222222
48576,380833.3333333333
48577,884292.3333333334
48578,570277.7777777778
48579,184888.88888888888
48580,239888.88888888888
48581,208977.77777777778
48582,1865444.4444444445
48583,909500.0
48584,276338.8888888889
48585,10471888.888888888
48586,541788.8888888889
48587,411500.0
48588,409111.1111111111
48589,676111.1111111111
48590,851276.6666666666
48591,339555.55555555556
48592,321777.77777777775
48593,856111.1111111111
48594,209500.0
48595,166166.66666666666
48596,505805.55555555556
48597,1260055.5555555555
48598,773694.4444444445
48599,1179306.111111111
48600,1565000.0
48601,197000.0
48602,374888.8888888889
48603,475444.44444444444
48604,649555.5555555555
48605,383500.0
48606,248888.88888888888
48607,402333.3333333333
48608,391000.0
48609,725888.8888888889
48610,1882777.7777777778
48611,1985277.7777777778
48612,545333.3333333334
48613,719111.1111111111
48614,693000.0
48615,1692077.7777777778
48616,245666.66666666666
48617,110111.11111111111
48618,736133.3333333334
48619,2145111.111111111
48620,932111.1111111111
48621,747209.7777777778
48622,592111.1111111111
48623,817555.5555555555
48624,2284500.0
48625,840777.7777777778
48626,903833.3333333334
48627,721222.2222222222
48628,248000.0
48629,124111.11111111111
48630,498888.8888888889
48631,431777.77777777775
48632,948500.0
48633,170277.77777777778
48634,544611.1111111111
48635,331465.77777777775
48636,576166.6666666666
48637,453000.0
48638,679888.8888888889
48639,1382222.2222222222
48640,213000.0
48641,738277.7777777778
48642,762222.2222222222
48643,389888.8888888889
48644,620222.2222222222
48645,257111.11111111112
48646,161877.77777777778
48647,270944.44444444444
48648,292000.0
48649,1471555.5555555555
48650,1502444.4444444445
48651,1230704.6666666667
48652,1561333.3333333333
48653,1396666.6666666667
48654,745000.0
48655,778222.2222222222
48656,723388.8888888889
48657,438555.55555555556
48658,508888.8888888889
48659,6424089.333333333
48660,479555.55555555556
48661,819277.7777777778
48662,688444.4444444445
48663,392059.44444444444
48664,914000.0
48665,404222.22222222225
48666,1252444.4444444445
48667,571555.5555555555
48668,450555.55555555556
48669,323666.6666666667
48670,210222.22222222222
48671,339494.44444444444
48672,2052222.2222222222
48673,2263722.222222222
48674,1370666.6666666667
48675,310666.6666666667
48676,7942777.777777778
48677,237611.11111111112
48678,2851977.777777778
48679,618333.3333333334
48680,629666.6666666666
48681,562985.5555555555
48682,1374888.888888889
48683,280333.3333333333
48684,1535944.4444444445
48685,779214.0
48686,552944.4444444445
48687,1242777.7777777778
48688,382100.0
48689,284888.8888888889
48690,415333.3333333333
48691,1183555.5555555555
48692,299888.8888888889
48693,591444.4444444445
48694,622888.8888888889
48695,438222.22222222225
48696,1008111.1111111111
48697,629205.5555555555
48698,660000.0
48699,1316666.6666666667
48700,856611.1111111111
48701,417211.1111111111
48702,692888.8888888889
48703,350222.22222222225
48704,1012501.4444444445
48705,523827.55555555556
48706,2199111.111111111
48707,424444.44444444444
48708,434333.3333333333
48709,615320.8888888889
48710,429666.6666666667
48711,813722.2222222222
48712,713888.8888888889
48713,336722.22222222225
48714,1072000.0
48715,1779887.7777777778
48716,389666.6666666667
48717,1114370.3333333333
48718,239444.44444444444
48719,293588.8888888889
48720,318444.44444444444
48721,1408444.4444444445
48722,838833.3333333334
