Id,Sold Price
47623,1827892.4
47624,1228288.8
47625,599025.25
47626,112827.8
47627,588705.75
47628,226264.8
47629,1544405.5
47630,938969.94
47631,1911312.8
47632,380167.66
47633,598976.94
47634,402329.62
47635,817353.5
47636,704608.4
47637,500422.94
47638,1757714.4
47639,542214.9
47640,409523.16
47641,625278.7
47642,387995.03
47643,850315.56
47644,1111447.0
47645,441405.9
47646,401992.6
47647,701391.0
47648,623598.0
47649,614842.9
47650,1163167.6
47651,238685.42
47652,1096074.4
47653,416688.2
47654,1160180.6
47655,689780.8
47656,2289426.5
47657,1557862.4
47658,1363139.6
47659,729585.94
47660,672527.3
47661,1099795.8
47662,238258.0
47663,1024445.2
47664,2156324.0
47665,2336482.8
47666,916221.9
47667,795944.06
47668,740268.4
47669,675098.7
47670,292112.84
47671,1165756.8
47672,2065541.8
47673,717074.0
47674,337496.03
47675,695032.4
47676,467240.78
47677,1139362.8
47678,1085844.6
47679,1385859.5
47680,376305.38
47681,796841.0
47682,413916.22
47683,440208.62
47684,1210700.8
47685,4949708.5
47686,1822976.1
47687,1620835.5
47688,704155.25
47689,784910.9
47690,1230820.0
47691,1894140.8
47692,423544.75
47693,265407.88
47694,326276.25
47695,1251118.5
47696,145752.38
47697,1384527.2
47698,510565.5
47699,159658.12
47700,826749.3
47701,411784.1
47702,2498523.0
47703,192711.78
47704,404099.25
47705,696981.06
47706,413858.84
47707,5052650.0
47708,329449.5
47709,1312351.2
47710,872922.06
47711,855185.1
47712,680449.5
47713,1557589.5
47714,401120.66
47715,1207210.8
47716,565637.94
47717,296823.38
47718,812381.94
47719,661336.4
47720,445075.16
47721,1234701.9
47722,895023.56
47723,333596.97
47724,707440.25
47725,756402.8
47726,652665.56
47727,1909007.0
47728,871821.25
47729,875334.9
47730,412433.0
47731,592330.7
47732,253598.83
47733,774733.3
47734,9128041.0
47735,1436371.0
47736,580888.5
47737,713956.2
47738,236851.39
47739,272753.75
47740,380752.06
47741,456174.56
47742,540350.9
47743,2689607.8
47744,880325.44
47745,1503667.0
47746,788444.06
47747,290270.53
47748,641283.3
47749,880043.56
47750,595514.4
47751,1287698.8
47752,736851.25
47753,308135.6
47754,463418.72
47755,2046778.9
47756,872472.3
47757,461086.22
47758,518363.1
47759,1016732.7
47760,945550.8
47761,521304.78
47762,348441.4
47763,1500031.0
47764,723901.5
47765,950155.8
47766,1259808.5
47767,265524.66
47768,519427.7
47769,583371.75
47770,1599148.2
47771,501659.88
47772,1007237.94
47773,632414.0
47774,1560369.4
47775,711544.75
47776,688960.1
47777,710472.0
47778,714344.94
47779,2000000.0
47780,430352.7
47781,1022989.94
47782,593004.44
47783,349014.8
47784,690958.9
47785,1435924.2
47786,1484045.8
47787,449479.5
47788,212344.95
47789,2128907.2
47790,1131218.8
47791,844877.56
47792,691904.44
47793,411374.5
47794,2358719.2
47795,578739.06
47796,1382315.8
47797,453095.2
47798,972519.75
47799,5643266.5
47800,268680.38
47801,521760.56
47802,554408.75
47803,728120.06
47804,1227242.0
47805,740574.2
47806,1494777.8
47807,2743582.2
47808,622030.1
47809,335062.72
47810,2006235.0
47811,179401.48
47812,541579.2
47813,2706344.2
47814,834489.5
47815,1508963.5
47816,330275.62
47817,1632428.6
47818,291614.72
47819,2531835.5
47820,1750302.2
47821,1247904.9
47822,2615727.5
47823,619711.94
47824,644613.56
47825,1272063.4
47826,688609.94
47827,271660.5
47828,161500.14
47829,413837.28
47830,851393.25
47831,449185.22
47832,1934338.2
47833,433802.34
47834,209440.48
47835,533988.8
47836,1088555.9
47837,576651.2
47838,2654566.2
47839,568005.06
47840,967835.75
47841,765915.2
47842,1158249.4
47843,1154883.2
47844,270583.66
47845,895651.3
47846,750754.2
47847,270651.4
47848,944804.9
47849,1576596.0
47850,919639.1
47851,631156.94
47852,793202.8
47853,796140.44
47854,1219261.1
47855,461033.56
47856,396581.16
47857,533698.3
47858,1328366.2
47859,387302.94
47860,1433361.5
47861,1866931.8
47862,881971.0
47863,474668.7
47864,390583.38
47865,157479.12
47866,706884.1
47867,489583.12
47868,164839.44
47869,1617695.6
47870,514965.12
47871,1119252.5
47872,497887.06
47873,519297.9
47874,243031.73
47875,2493258.2
47876,418417.84
47877,585300.44
47878,310593.6
47879,1059406.9
47880,610152.7
47881,6079493.5
47882,319988.16
47883,280911.34
47884,1149522.6
47885,3788461.5
47886,1327172.4
47887,1389155.4
47888,300296.0
47889,374967.9
47890,342894.94
47891,1746150.4
47892,793349.8
47893,205353.16
47894,3003381.0
47895,411476.84
47896,523592.06
47897,549740.94
47898,961592.94
47899,345214.75
47900,1840026.1
47901,265844.03
47902,483350.66
47903,1803595.8
47904,1235722.1
47905,2410290.8
47906,539388.0
47907,1846888.9
47908,656763.1
47909,501655.25
47910,165553.67
47911,663949.4
47912,402357.66
47913,412576.72
47914,638597.4
47915,265935.75
47916,1491300.6
47917,825052.6
47918,1310328.1
47919,1426367.0
47920,1334311.0
47921,1201168.1
47922,742342.1
47923,1859491.2
47924,644483.9
47925,560888.3
47926,718027.1
47927,1123900.2
47928,889488.1
47929,1328510.0
47930,785062.25
47931,432613.25
47932,2437889.8
47933,1400200.9
47934,1603634.9
47935,898689.6
47936,468161.44
47937,485351.28
47938,224713.05
47939,718647.5
47940,210821.0
47941,1307018.8
47942,369908.53
47943,2244419.8
47944,1539579.0
47945,665077.75
47946,890942.2
47947,1265650.4
47948,1172740.6
47949,4012253.2
47950,1251807.6
47951,1054874.5
47952,1422347.4
47953,791721.6
47954,876243.4
47955,650094.56
47956,1335744.0
47957,595289.0
47958,1060531.8
47959,832229.7
47960,139548.08
47961,837777.25
47962,396464.06
47963,613146.7
47964,1433569.4
47965,2426995.8
47966,488556.84
47967,1151212.8
47968,661262.75
47969,706294.7
47970,591528.7
47971,420686.34
47972,2572084.2
47973,559748.4
47974,744746.9
47975,859143.25
47976,830798.75
47977,259590.34
47978,1509834.2
47979,1125248.8
47980,780806.4
47981,783885.06
47982,741037.7
47983,1488559.2
47984,443919.25
47985,242711.58
47986,837409.25
47987,2508052.2
47988,253903.0
47989,397058.53
47990,364664.5
47991,603952.7
47992,685892.56
47993,1549157.1
47994,882505.25
47995,851459.44
47996,268015.7
47997,943684.5
47998,1091829.6
47999,372669.75
48000,1054887.8
48001,1024536.9
48002,2379417.2
48003,207439.72
48004,919478.1
48005,466932.1
48006,302311.7
48007,200925.88
48008,832211.56
48009,3910619.5
48010,1248240.1
48011,930119.3
48012,350010.84
48013,4528874.0
48014,773925.9
48015,284614.75
48016,492863.72
48017,1351164.1
48018,282989.78
48019,775225.9
48020,780688.25
48021,2796211.5
48022,191651.08
48023,456789.16
48024,2084024.9
48025,1098335.9
48026,708919.06
48027,1100809.0
48028,559765.5
48029,727153.06
48030,617590.25
48031,595857.5
48032,383403.78
48033,398809.56
48034,946216.8
48035,597701.0
48036,1502541.5
48037,633961.1
48038,1280671.5
48039,2647213.0
48040,1761979.4
48041,752636.94
48042,584115.56
48043,1931060.1
48044,1650705.8
48045,348825.16
48046,1892884.2
48047,2394590.0
48048,473665.66
48049,843251.1
48050,2759952.5
48051,347197.38
48052,850720.75
48053,120005.92
48054,178601.6
48055,428349.22
48056,336165.7
48057,464418.12
48058,890005.9
48059,1731939.6
48060,2961095.5
48061,540250.2
48062,635931.06
48063,550852.7
48064,147004.03
48065,457761.3
48066,736599.3
48067,768095.0
48068,819387.06
48069,1230029.5
48070,371475.75
48071,945079.06
48072,438226.22
48073,1756049.2
48074,1863412.4
48075,1038504.06
48076,1816371.6
48077,607642.25
48078,142307.42
48079,562713.7
48080,163136.84
48081,4305291.5
48082,1246948.8
48083,1444162.9
48084,225836.88
48085,209136.64
48086,325516.12
48087,146661.56
48088,1471394.0
48089,931754.44
48090,279519.03
48091,593736.94
48092,2953541.2
48093,398581.44
48094,1495670.8
48095,754848.2
48096,407439.0
48097,7765858.0
48098,1861138.9
48099,412961.56
48100,684983.25
48101,759989.9
48102,977216.6
48103,617913.0
48104,643049.44
48105,686529.5
48106,1640746.8
48107,1318553.0
48108,440500.12
48109,613980.4
48110,1648882.8
48111,714033.0
48112,2379854.0
48113,1313561.5
48114,1353762.4
48115,1430968.8
48116,414788.47
48117,639099.6
48118,1483444.2
48119,1449777.4
48120,1054880.2
48121,241975.89
48122,686749.7
48123,413733.4
48124,1229533.6
48125,483269.0
48126,1207227.0
48127,1518615.1
48128,1067691.0
48129,520865.97
48130,381099.1
48131,665815.3
48132,1362664.1
48133,1001759.44
48134,395616.94
48135,2178095.5
48136,361705.97
48137,1289729.2
48138,332562.7
48139,2011197.2
48140,712945.44
48141,639979.9
48142,407516.12
48143,726669.6
48144,386704.72
48145,575925.1
48146,279374.03
48147,790640.06
48148,860532.7
48149,1194308.4
48150,386751.97
48151,562189.75
48152,1424185.5
48153,485067.1
48154,416470.47
48155,398860.94
48156,1334501.1
48157,446063.88
48158,1944796.5
48159,868980.06
48160,516241.7
48161,822416.4
48162,1537034.9
48163,1135378.9
48164,1544356.0
48165,760917.8
48166,214177.89
48167,1288655.6
48168,674112.4
48169,355743.06
48170,720921.6
48171,225543.66
48172,2991063.5
48173,3458096.2
48174,1101177.1
48175,1855709.5
48176,1314350.4
48177,760574.3
48178,1054230.2
48179,303309.84
48180,977031.6
48181,666215.6
48182,394005.72
48183,895075.8
48184,370978.72
48185,1083623.4
48186,2716897.0
48187,440761.47
48188,1067372.1
48189,1208948.6
48190,1724302.4
48191,1373211.2
48192,1079098.6
48193,1768567.4
48194,371351.38
48195,1108600.5
48196,4311892.5
48197,1264882.8
48198,530771.8
48199,481009.22
48200,1407033.6
48201,6887730.5
48202,382676.2
48203,470363.1
48204,580188.6
48205,418476.38
48206,135737.03
48207,482436.38
48208,833069.3
48209,488084.2
48210,1014132.5
48211,1065846.4
48212,490981.94
48213,1271646.2
48214,163794.16
48215,2929494.5
48216,1139481.0
48217,743958.0
48218,339885.6
48219,218393.8
48220,262797.66
48221,2093956.6
48222,468195.9
48223,742389.94
48224,384474.25
48225,592147.3
48226,1359497.6
48227,448753.4
48228,1462820.0
48229,1009235.5
48230,267913.06
48231,3162513.5
48232,527691.0
48233,316454.78
48234,697160.7
48235,220061.69
48236,6679806.5
48237,863311.4
48238,1437761.4
48239,1265211.4
48240,372410.3
48241,1376710.0
48242,1712325.0
48243,1202589.6
48244,323686.1
48245,276652.7
48246,3490057.2
48247,801162.44
48248,530588.06
48249,1404742.1
48250,1043107.4
48251,205617.05
48252,3986329.2
48253,300445.47
48254,1621605.4
48255,354202.28
48256,600257.6
48257,586301.06
48258,762138.25
48259,556813.25
48260,160187.55
48261,1091055.6
48262,987342.0
48263,409734.25
48264,327262.62
48265,718909.25
48266,718749.25
48267,724100.6
48268,755995.44
48269,645290.9
48270,1131467.6
48271,329761.03
48272,1056037.4
48273,1516800.6
48274,4553101.5
48275,389402.97
48276,2693542.5
48277,2194293.5
48278,369339.3
48279,680334.1
48280,590620.25
48281,425476.75
48282,1840877.4
48283,728732.8
48284,617306.2
48285,5148295.0
48286,1636025.6
48287,931468.94
48288,810143.4
48289,1414195.9
48290,367769.78
48291,1576885.1
48292,556325.56
48293,625346.5
48294,1192273.2
48295,431256.03
48296,4179701.8
48297,2298512.8
48298,1026636.3
48299,248206.62
48300,1296768.6
48301,479548.62
48302,1254443.2
48303,1054117.4
48304,452269.2
48305,204312.17
48306,572521.9
48307,269505.16
48308,471650.22
48309,573370.2
48310,391276.25
48311,331857.8
48312,209649.77
48313,633453.9
48314,1570848.6
48315,749917.5
48316,803313.44
48317,510176.2
48318,139285.73
48319,633584.0
48320,1993771.0
48321,1205840.6
48322,5511244.5
48323,397174.9
48324,644453.2
48325,697715.2
48326,489140.16
48327,439066.9
48328,632724.44
48329,931044.6
48330,307003.28
48331,1349164.8
48332,309432.1
48333,1269328.0
48334,698357.1
48335,424521.28
48336,807738.25
48337,305192.66
48338,989566.3
48339,660398.94
48340,555201.44
48341,728902.7
48342,888632.7
48343,732543.06
48344,1178296.6
48345,647359.1
48346,582503.5
48347,641245.25
48348,503968.53
48349,1232847.9
48350,512704.88
48351,669124.75
48352,274162.0
48353,354114.9
48354,2374423.2
48355,1085490.5
48356,4920256.5
48357,220175.28
48358,713866.6
48359,523113.97
48360,1257209.1
48361,645225.6
48362,211821.11
48363,271356.03
48364,2574394.2
48365,952716.06
48366,446412.3
48367,1513996.2
48368,1445116.5
48369,281156.94
48370,456445.12
48371,334050.12
48372,1177629.8
48373,1420032.0
48374,1087155.5
48375,892882.94
48376,427017.94
48377,396771.4
48378,335049.56
48379,1256613.1
48380,430091.7
48381,886773.94
48382,817438.0
48383,950337.25
48384,900325.0
48385,627047.94
48386,609298.25
48387,509587.12
48388,132549.2
48389,1127484.0
48390,612944.94
48391,1087866.2
48392,880969.75
48393,717670.5
48394,1692439.2
48395,321209.56
48396,1224135.8
48397,1598878.0
48398,851340.8
48399,1521276.0
48400,164267.84
48401,1044901.8
48402,3261708.5
48403,303644.4
48404,761721.5
48405,2506535.2
48406,451319.94
48407,399770.72
48408,2482906.8
48409,965873.06
48410,342073.3
48411,398792.5
48412,311987.0
48413,439107.66
48414,418328.34
48415,615580.8
48416,615387.5
48417,358851.4
48418,516674.75
48419,313418.56
48420,754523.44
48421,273525.56
48422,514586.97
48423,357455.97
48424,609909.75
48425,3491260.2
48426,1197105.5
48427,254709.52
48428,668076.75
48429,280563.03
48430,456848.62
48431,1087641.4
48432,818539.2
48433,469802.66
48434,1342602.0
48435,1398918.9
48436,644761.4
48437,1077698.2
48438,1366853.6
48439,1140542.8
48440,1024423.2
48441,726000.44
48442,1171341.9
48443,518567.3
48444,1579917.5
48445,1095398.5
48446,1316685.0
48447,1163908.5
48448,331298.4
48449,400673.9
48450,3199711.2
48451,526232.25
48452,2214664.8
48453,1181106.8
48454,740374.0
48455,508964.53
48456,200673.17
48457,857680.94
48458,498316.06
48459,312194.56
48460,1391227.2
48461,418469.78
48462,134905.17
48463,436904.84
48464,1435033.0
48465,582442.3
48466,353292.75
48467,1038050.44
48468,526948.6
48469,376077.88
48470,1146969.8
48471,892636.25
48472,1095341.9
48473,458707.78
48474,450265.94
48475,1494725.4
48476,331014.38
48477,385756.62
48478,130922.19
48479,321423.1
48480,1138126.0
48481,780999.75
48482,360222.4
48483,2790137.8
48484,274020.8
48485,863381.06
48486,262858.12
48487,4550243.0
48488,567956.44
48489,955532.4
48490,684726.75
48491,391734.66
48492,1664582.4
48493,360982.94
48494,505439.84
48495,795024.44
48496,499246.44
48497,583877.7
48498,757677.4
48499,1062889.5
48500,2479137.5
48501,1248059.2
48502,1398933.2
48503,333815.72
48504,565735.3
48505,266340.97
48506,320456.72
48507,434717.66
48508,475144.97
48509,1461023.5
48510,826932.8
48511,436550.25
48512,264638.6
48513,372674.47
48514,506768.53
48515,1321471.2
48516,584365.56
48517,1681611.4
48518,687984.25
48519,186169.62
48520,169939.27
48521,644736.2
48522,1284779.4
48523,849404.4
48524,644561.44
48525,762586.75
48526,220723.5
48527,820458.1
48528,291738.34
48529,623347.8
48530,430749.9
48531,568420.2
48532,627495.06
48533,1129870.9
48534,1234945.1
48535,1395449.8
48536,609029.2
48537,256259.31
48538,502173.8
48539,533905.2
48540,685095.94
48541,371600.84
48542,616891.4
48543,348768.94
48544,1144666.0
48545,9122570.0
48546,329234.94
48547,1880357.9
48548,486988.4
48549,1559351.4
48550,743093.4
48551,563102.4
48552,810777.1
48553,185921.31
48554,874757.5
48555,225581.39
48556,285530.4
48557,1284546.6
48558,1378054.4
48559,586481.56
48560,2094542.0
48561,226638.27
48562,438144.2
48563,5495519.0
48564,575435.75
48565,485108.16
48566,2206863.8
48567,353773.1
48568,717837.1
48569,637284.6
48570,754705.7
48571,973630.3
48572,294836.2
48573,513643.97
48574,1594814.6
48575,889891.56
48576,439131.5
48577,876116.94
48578,541778.4
48579,206478.77
48580,212466.08
48581,202436.0
48582,1746186.1
48583,909080.1
48584,431651.03
48585,11077254.0
48586,524618.9
48587,416819.6
48588,475505.9
48589,675709.44
48590,818588.44
48591,398095.47
48592,344184.38
48593,869698.3
48594,252265.66
48595,138994.11
48596,484090.3
48597,1215717.2
48598,720091.5
48599,635219.2
48600,1562749.6
48601,204082.56
48602,379326.2
48603,507142.84
48604,650530.3
48605,388751.9
48606,272500.38
48607,562952.4
48608,392730.25
48609,752525.3
48610,1832816.1
48611,1945037.2
48612,548789.5
48613,677860.5
48614,773262.94
48615,1611728.2
48616,285899.7
48617,120282.83
48618,754461.56
48619,2060508.0
48620,937070.2
48621,661651.75
48622,596775.4
48623,830771.3
48624,2165399.5
48625,788706.1
48626,926417.25
48627,721823.1
48628,240270.95
48629,147978.27
48630,488719.38
48631,453311.53
48632,914800.4
48633,164473.34
48634,481975.0
48635,340062.16
48636,650744.44
48637,426568.06
48638,692523.2
48639,1464829.9
48640,267838.44
48641,696937.3
48642,748531.8
48643,370811.28
48644,630269.5
48645,266139.7
48646,194551.78
48647,300496.0
48648,405514.4
48649,1484821.5
48650,1508515.2
48651,1245509.8
48652,1603211.9
48653,1205763.8
48654,734118.7
48655,763969.5
48656,889053.1
48657,736366.1
48658,491325.6
48659,6416246.5
48660,505390.78
48661,805752.1
48662,687596.4
48663,443032.72
48664,905187.75
48665,464630.84
48666,1269573.2
48667,568614.25
48668,483919.78
48669,357906.03
48670,206754.2
48671,318511.56
48672,1899421.8
48673,2012710.4
48674,1391740.6
48675,325938.4
48676,7629870.0
48677,260061.62
48678,2742255.0
48679,642132.7
48680,574103.94
48681,661085.25
48682,1295126.1
48683,275090.28
48684,1500531.2
48685,874062.7
48686,462909.75
48687,1306217.1
48688,357891.66
48689,268078.2
48690,402916.44
48691,1088007.9
48692,359722.62
48693,601405.25
48694,609286.9
48695,452142.97
48696,1000739.5
48697,566242.5
48698,651196.9
48699,1233137.5
48700,963008.8
48701,415253.97
48702,757672.06
48703,346063.9
48704,1050287.1
48705,450176.3
48706,2400617.2
48707,408593.44
48708,444661.75
48709,644381.4
48710,461147.94
48711,854813.7
48712,730202.5
48713,334787.12
48714,987086.56
48715,1836627.1
48716,374570.66
48717,1091527.5
48718,307419.44
48719,284982.2
48720,317634.88
48721,1432525.5
48722,893045.56
48723,648856.25
48724,1211743.4
48725,1658351.2
48726,736684.1
48727,285179.44
48728,605260.3
48729,404489.84
48730,1980176.4
48731,645945.5
48732,332008.0
48733,380473.53
48734,411756.9
48735,652026.3
48736,554025.5
48737,709112.1
48738,238109.17
48739,477425.25
48740,2290841.5
48741,411585.06
48742,2143407.5
48743,384425.47
48744,1852688.9
48745,1117546.1
48746,704361.8
48747,351743.34
48748,2037725.9
48749,449292.16
48750,690709.06
48751,837806.5
48752,1521320.2
48753,1168187.8
48754,556107.8
48755,1204185.5
48756,980033.0
48757,2360953.0
48758,282127.47
48759,580840.4
48760,260708.52
48761,265454.12
48762,419023.22
48763,951519.9
48764,513784.34
48765,149394.88
48766,901118.94
48767,1255483.4
48768,347286.62
48769,1256842.4
48770,403806.2
48771,319439.47
48772,766362.4
48773,499607.44
48774,950634.1
48775,257207.2
48776,608237.06
48777,1064695.9
48778,275267.56
48779,672325.8
48780,428415.5
48781,352145.44
48782,748991.1
48783,1844374.2
48784,175781.75
48785,505601.28
48786,1169853.1
48787,1677690.1
48788,433919.66
48789,753771.94
48790,835273.7
48791,540517.94
48792,669596.2
48793,287134.9
48794,316417.47
48795,1258861.4
48796,148535.42
48797,716484.0
48798,747571.56
48799,529271.1
48800,1555418.2
48801,790221.7
48802,590058.1
48803,689907.1
48804,1199871.9
48805,396789.97
48806,2246399.5
48807,1446392.9
48808,662777.56
48809,439522.28
48810,1254805.2
48811,1514223.2
48812,3483210.0
48813,1131712.2
48814,403603.0
48815,330106.1
48816,524696.1
48817,337300.66
48818,391125.97
48819,325605.12
48820,1118998.1
48821,1311732.1
48822,237398.42
48823,3385534.0
48824,379399.1
48825,1139898.1
48826,1361704.9
48827,411526.03
48828,789345.6
48829,287927.34
48830,651607.6
48831,405187.5
48832,431027.7
48833,356023.6
48834,330054.8
48835,665064.06
48836,195746.75
48837,531514.4
48838,2212163.2
48839,252154.19
48840,669298.8
48841,550789.56
48842,1803779.8
48843,1248523.1
48844,2620045.2
48845,1980176.4
48846,358249.94
48847,787967.2
48848,1871392.8
48849,661228.6
48850,2368419.2
48851,589912.9
48852,375558.5
48853,1154879.1
48854,685923.5
48855,236757.33
48856,207557.53
48857,504237.66
48858,1140946.9
48859,815019.56
48860,557919.25
48861,332843.1
48862,203238.33
48863,1129075.8
48864,898270.5
48865,254921.08
48866,1451399.5
48867,262325.62
48868,853483.2
48869,1193205.6
48870,525038.94
48871,718676.75
48872,373417.6
48873,455235.88
48874,286919.53
48875,1749117.9
48876,322384.34
48877,423275.16
48878,552573.5
48879,383969.03
48880,531800.94
48881,610914.7
48882,2395629.8
48883,1769053.8
48884,911973.7
48885,443406.3
48886,198981.66
48887,429182.2
48888,2569155.2
48889,364558.3
48890,535776.9
48891,827527.06
48892,708637.25
48893,1490593.9
48894,1780397.4
48895,1379513.6
48896,532342.94
48897,3402069.5
48898,412357.66
48899,458373.06
48900,431683.03
48901,590136.25
48902,439666.47
48903,218438.39
48904,3860178.5
48905,1808855.8
48906,521346.3
48907,490989.5
48908,598942.7
48909,596822.75
48910,678125.4
48911,254054.94
48912,1010441.06
48913,1659017.8
48914,1861038.5
48915,1325517.8
48916,922001.56
48917,345661.44
48918,754267.94
48919,3233864.5
48920,560827.25
48921,464818.75
48922,376273.38
48923,329408.94
48924,154901.47
48925,465146.72
48926,447045.56
48927,1236565.2
48928,285421.72
48929,349736.44
48930,350281.28
48931,705737.1
48932,1047376.1
48933,959081.56
48934,1364456.0
48935,814610.94
48936,639512.5
48937,197204.14
48938,594261.56
48939,578110.7
48940,280593.4
48941,523462.3
48942,456658.53
48943,2176756.0
48944,467451.84
48945,480810.03
48946,545486.44
48947,483479.0
48948,516961.34
48949,509596.94
48950,1095563.4
48951,302132.97
48952,666741.06
48953,903954.25
48954,295926.25
48955,445643.88
48956,1275229.9
48957,1413016.8
48958,978026.3
48959,482140.0
48960,277130.84
48961,1251619.9
48962,158292.86
48963,820503.1
48964,2065029.6
48965,342225.16
48966,587423.6
48967,206746.95
48968,395017.2
48969,1293896.9
48970,911244.3
48971,309726.5
48972,344868.5
48973,163988.47
48974,507471.5
48975,1698857.2
48976,6355751.5
48977,823429.4
48978,1787507.1
48979,706092.5
48980,1368777.6
48981,703456.6
48982,301527.62
48983,737098.9
48984,2544997.0
48985,438905.34
48986,320496.88
48987,224744.55
48988,1120383.1
48989,1034056.8
48990,576379.94
48991,1019713.6
48992,564869.5
48993,478910.34
48994,375498.9
48995,1210310.4
48996,372381.56
48997,458118.53
48998,671878.25
48999,291780.12
49000,1262742.4
49001,233498.88
49002,20105858.0
49003,217708.92
49004,2103675.5
49005,753274.4
49006,666032.4
49007,445038.97
49008,275074.25
49009,1131450.4
49010,7486081.5
49011,2109801.8
49012,379722.03
49013,553888.44
49014,1031431.3
49015,737904.5
49016,171430.28
49017,402273.03
49018,614392.7
49019,583569.7
49020,1471703.1
49021,1700016.4
49022,1016952.25
49023,792133.1
49024,539937.8
49025,2117549.8
49026,2272197.2
49027,403192.3
49028,425501.03
49029,728444.06
49030,1290836.5
49031,1043008.75
49032,245848.4
49033,1001128.4
49034,743874.3
49035,726366.06
49036,412938.25
49037,3297783.8
49038,384074.2
49039,602428.8
49040,317497.34
49041,1337842.8
49042,1562308.2
49043,1075411.0
49044,158271.66
49045,568166.9
49046,365505.16
49047,403870.22
49048,1481914.1
49049,963836.2
49050,846659.94
49051,422957.72
49052,736024.6
49053,562603.4
49054,802367.25
49055,879149.75
49056,1179617.8
49057,1036390.7
49058,820484.6
49059,420486.16
49060,202820.17
49061,1216353.9
49062,265717.44
49063,842935.44
49064,484353.94
49065,1086685.5
49066,448927.9
49067,1972015.6
49068,2436325.2
49069,576909.2
49070,361026.3
49071,359186.44
49072,1292126.9
49073,367833.47
49074,393766.72
49075,1290397.0
49076,978904.25
49077,133161.55
49078,823514.06
49079,382003.6
49080,898171.94
49081,306138.72
49082,2049535.9
49083,647038.2
49084,629362.0
49085,506174.0
49086,562604.6
49087,499907.47
49088,448203.66
49089,417414.03
49090,522545.38
49091,702180.94
49092,346606.16
49093,666956.6
49094,380666.62
49095,173844.56
49096,1038478.7
49097,669988.44
49098,841467.3
49099,713253.4
49100,734549.8
49101,1132892.2
49102,2120478.8
49103,1445708.1
49104,512295.38
49105,1550671.6
49106,2147525.8
49107,449533.66
49108,705513.75
49109,1203872.5
49110,394283.38
49111,799891.8
49112,1462625.2
49113,650815.8
49114,689275.06
49115,1160508.2
49116,414178.75
49117,120282.83
49118,513644.44
49119,953656.0
